brand,series,collection,productName,subTitle,productId,imageUrl
GUCCI/古驰,Signoria系列,,欧美表 白色 YA116301,石英|25mm,184052,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/8896021224853231332.png
GUCCI/古驰,BAMBOO,,BAMBOO 欧美表 银色 YA132409,石英|36mm,186770,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/7014324881485375146.png
GUCCI/古驰,G-FRAME,,G-FRAME 欧美表 绿色 YA147503,自动机械|14mm,186769,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/3776494891106643840.png
GUCCI/古驰,GG2570,,GG2570 欧美表 黑色 YA142309,石英|41mm,187371,https://aihuishou-internal.oss-cn-hangzhou.aliyuncs.com/image/8424363176401131276.png
GUCCI/古驰,其他系列,,欧美表 银色 YA1264174,石英|38mm,193517,https://sr.aihuishou.com/image/713788209800552434.png
GUCCI/古驰,其他系列,,欧美表 绿色 YA137106,石英|42mm,193519,https://sr.aihuishou.com/image/7400169819223015561.png
GUCCI/古驰,其他系列,,欧美表 白色 YA014512,石英|25mm,193518,https://sr.aihuishou.com/image/7669075480537845701.png
GUCCI/古驰,其他系列,,欧美表 黑色 YA101203,石英|44mm,140614,https://sr.aihuishou.com/image/2117483387520972371.png
Louis Vuitton/路易威登,TAMBOUR,,TAMBOUR 瑞表 深棕色 Q11211,自动机械|41.5mm,168326,https://sr.aihuishou.com/image/4195175483331085386.png
Louis Vuitton/路易威登,TAMBOUR IN BLACK,,TAMBOUR IN BLACK 瑞表 黑色 Q114K0,自动机械|44mm,182638,https://sr.aihuishou.com/image/8741447820715239496.png
